          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
         
node   3 sent_total   1629  recv_total   1629

node   4  (   1,    0) (   0,    0) (   4,    2) (  10,    3) (  16,   10) (  18,   16) (  18,   18) (  18,   18) (  18,   18) (  18,   18)
          (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18)
          (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18)
          (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18)
          (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18)
          (  18,   18) (  15,   18) (  15,   15) (  16,   17) (  15,   17) (  17,   16) (  14,   15) (  15,   14) (  16,   10) (  17,   16)
          (  16,   15) (  14,   15) (  16,   16) (  15,   14) (  16,   14) (  17,   14) (  14,   16) (  14,   15) (  14,   13) (  15,   16)
          (  17,   15) (  16,   12) (  15,   16) (  18,   15) (  16,   16) (  15,   15) (  16,   15) (  15,   15) (  18,   17) (  15,   14)
          (  16,   17) (  17,   17) (  17,   15) (  15,   14) (  16,   16) (  14,   16) (  15,   16) (  15,   13) (  15,   15) (  12,   15)
          (  17,   14) (  16,   14) (  17,   15) (  15,   14) (  15,   16) (  14,   15) (  14,   16) (  15,   15) (  12,   11) (  16,   15)
          (  15,   16) (  15,   17) (  13,   11) (  15,   15) (  17,   13) (  15,   12) (  11,   12) (  16,   15) (  14,   13) (  15,   14)
          (  13,   13) (  14,   14) (  15,   13) (  10,   11) (  14,   14) (  16,   13) (  15,   15) (  16,   15) (  15,   13) (  13,   14)
          (  15,   14) (  10,   13) (  14,   15) (  10,   11) (  12,   12) (  16,   14) (  13,   16) (  14,   13) (  11,   13) (  13,   14)
          (  11,   10) (  13,   14) (  16,   13) (  13,   14) (  11,   16) (  14,   12) (  14,   13) (  10,   14) (  15,   16) (  15,   14)
          (  12,   14) (  16,   15) (  14,   13) (  12,   15) (  12,   14) (  12,   13) (  14,   13) (  12,   13) (  14,   14) (  12,   14)
          (  11,   15) (  15,   13) (  15,   15) (  14,   15) (  12,   14) (  13,   12) (  13,   12) (  14,   14) (  15,   14) (  13,   12)
          (  10,    9) (  15,   15) (  14,   14) (  15,   13) (  15,   13) (  13,   14) (  13,   13) (  11,   12) (  13,   12) (  15,   14)
          (  15,   15) (  12,   14) (  14,   14) (  14,   13) (  13,   11) (  12,   13) (  12,   12) (  13,   12) (  12,   13) (  11,   12)
          (  13,   13) (  14,   11) (  11,   13) (  13,   14) (  13,   12) (  14,   14) (  15,   16) (  15,   14) (  14,   13) (  13,   15)
          (  11,   12) (  14,   13) (  14,   14) (  15,   15) (  16,   15) (  15,   14) (  10,   15) (  15,   14) (  12,   14) (  14,   13)
          (  15,   15) (  13,   16) (  14,   13) (  16,   13) (  12,   11) (  16,   16) (  12,   15) (  13,   13) (  16,   14) (  16,   14)
          (  11,   15) (  14,   16) (  13,   11) (  14,   14) (  13,   13) (  16,   14) (  16,   14) (  12,   12) (  15,   16) (  12,   11)
          (  16,   16) (  15,   13) (  14,   16) (  15,   14) (  14,   15) (  15,   14) (  14,   15) (  13,   15) (  15,   16) (  15,   13)
          (  15,   13) (  14,   15) (  15,   16) (  13,   13) (  14,   13) (  14,   14) (  16,   14) (  16,   15) (  15,   15) (  16,   14)
          (  13,   14) (  15,   14) (  14,   14) (  15,   15) (  12,   14) (  14,   12) (  13,   14) (  13,   13) (  12,   14) (  12,   14)
          (  11,   13) (  13,   14) (  13,   12) (  14,   13) (  15,   14) (  12,   14) (  15,   15) (  14,   13) (  13,   15) (  14,   14)
          (  13,   12) (  13,   14) (  12,   13) (  15,   13) (  15,   15) (  13,   14) (  15,   14) (  15,   15) (  14,   13) (  14,   14)
          (  15,   15) (  13,   12) (  11,   14) (  12,   12) (  15,   10) (  13,   14) (  14,   14) (  16,   14) (  15,   15) (  15,   16)
          (  15,   14) (  13,   13) (  16,   14) (  15,   15) (  12,   14) (  15,   16) (  15,   14) (  12,   14) (  15,   13) (  16,   15)
          (  14,   13) (  14,   13) (  14,   14) (  14,   16) (  16,   15) (  14,   13) (  13,   15) (  14,   15) (  15,   14) (  15,   12)
          (  14,   16) (  14,   14) (  16,   15) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
         
node   4 sent_total  10760  recv_total  10718

node   5  (   0,    0) (   1,    0) (   0,    0) (   8,    2) (  16,    7) (  18,   16) (  18,   18) (  18,   18) (  18,   18) (  18,   18)
          (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18)
          (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18)
          (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18)
          (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18)
          (  18,   18) (  17,   18) (  15,   15) (  18,   18) (  16,   15) (  17,   18) (  12,   13) (  15,   16) (  16,   14) (  14,   16)
          (  13,   14) (  15,   14) (  12,   14) (  15,   16) (  15,   13) (  16,   16) (  13,   16) (  18,   15) (  17,   15) (  16,   16)
          (  15,   17) (  17,   17) (  13,   15) (  14,   16) (  18,   16) (  15,   15) (  16,   18) (  16,   15) (  15,   15) (  16,   18)
          (  14,   16) (  14,   15) (  16,   17) (  13,   14) (  15,   14) (  15,   15) (  15,   17) (  14,   15) (  13,   12) (  17,   15)
          (  16,   14) (  16,   15) (  15,   16) (  18,   16) (  16,   16) (  18,   15) (  17,   16) (  16,   16) (  16,   17) (  16,   16)
          (  15,   15) (  17,   14) (  14,   13) (  16,   16) (  13,   13) (  17,   15) (  13,   10) (  15,   14) (  17,   15) (  16,   14)
          (  16,   16) (  13,   14) (  16,   14) (  11,   12) (  14,   14) (  15,   11) (  14,   14) (  14,   14) (  13,   14) (  15,   15)
          (  15,   13) (  14,   13) (  15,   14) (  12,   14) (  13,   14) (  14,   12) (  14,   15) (  10,   13) (  14,   15) (  12,   11)
          (  14,   15) (  15,   15) (  13,   13) (  13,   13) (  14,   13) (  13,   12) (  14,   14) (  13,   15) (  13,   13) (  13,   13)
          (  14,   14) (  13,   14) (  16,   14) (  16,   13) (  12,   14) (  13,   13) (  16,   15) (  16,   15) (  15,   16) (  10,   12)
          (  15,   15) (  16,   13) (  16,   15) (  14,   13) (  13,   14) (  13,   15) (  16,   15) (  15,   14) (  11,   13) (  12,   15)
          (  11,   11) (  15,   13) (  12,   11) (  13,   14) (  13,   14) (  14,   12) (  14,   13) (  12,   10) (  14,   15) (  12,   15)
          (  14,   15) (  13,   13) (  12,   13) (  12,   13) (  14,   14) (  12,   11) (  13,   16) (  16,   14) (  15,   13) (  14,   15)
          (  14,   13) (  15,   14) (  14,   15) (  15,   15) (  15,   13) (  16,   13) (  13,   16) (  14,   14) (  14,   14) (  12,   16)
          (  12,   13) (  12,   15) (  13,   12) (  13,   11) (  13,   13) (  14,   15) (  14,   12) (  16,   13) (  14,   13) (  11,   12)
          (  14,   14) (  14,   11) (  14,   15) (  14,   15) (  15,   15) (  14,   14) (  12,   13) (  15,   14) (  14,   14) (  14,   14)
          (  14,   15) (  12,   12) (  15,   16) (  14,   15) (  12,   15) (  14,   14) (  14,   13) (  16,   13) (  12,   13) (  13,   13)
          (  13,   12) (  14,   15) (  15,   14) (  15,   13) (  14,   15) (  11,   13) (  14,   13) (  16,   12) (  13,   14) (  12,   14)
          (  11,   14) (  13,   12) (  12,   12) (  15,   14) (  16,   14) (  14,   14) (  16,   16) (  11,   15) (  15,   15) (  12,   10)
          (  12,   15) (  12,   12) (  13,   14) (  12,   13) (  13,   13) (  13,   11) (  13,   14) (  13,   14) (  14,   14) (  13,   15)
          (  15,   15) (  12,   14) (  12,   13) (  13,   12) (  13,   12) (  14,   13) (  14,   15) (   9,   13) (  14,   13) (  12,   10)
          (  12,   13) (  14,   15) (  14,   15) (  13,   14) (  15,   14) (  13,   13) (  15,   15) (  14,   13) (  12,   13) (  13,   13)
          (  13,   13) (  15,   15) (  16,   13) (  13,   13) (  14,   15) (  13,   15) (  14,   14) (  14,   11) (  15,   16) (  12,   14)
          (  16,   14) (  15,   14) (  16,   15) (  14,   15) (  12,   14) (  14,   14) (  15,   16) (  12,   12) (  14,   13) (  14,   16)
          (  14,   15) (  15,   13) (  11,   15) (  11,   14) (  12,   11) (  15,   14) (  15,   13) (  13,   13) (  14,   14) (  15,   14)
          (  12,   15) (  16,   15) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
         
node   5 sent_total  10742  recv_total  10730

